id,placename,municipality,province,population
273094,Lower Ngqumeya,Amahlathi,Eastern Cape,229
286042,Lower Nxotshana,Elundini,Eastern Cape,474
276163,Lower Sheshengu,Nkonkobe,Eastern Cape,144
284094,Lower Tsalaba,Engcobo,Eastern Cape,175
294478,Lower Tyholo,King Sabata Dalindyebo,Eastern Cape,356
284283,Lower Xuka,Engcobo,Eastern Cape,183
369006,Loxton,Ubuntu,Northern Cape,1053
296151,Lubalasi,Umzimvubu,Eastern Cape,825
270532,Lubangweni,Mbhashe,Eastern Cape,470
296183,Lubhacweni,Umzimvubu,Eastern Cape,835
284104,Lubisi,Engcobo,Eastern Cape,107
270475,Lubomvini,Mbhashe,Eastern Cape,580
282046,Lubusi Dam Gate,Intsika Yethu,Eastern Cape,13
984009,Luckau,Elias Motsoaledi,Limpopo,6850
284264,Lucwecwe A,Engcobo,Eastern Cape,371
284037,Ludadeni,Engcobo,Eastern Cape,170
292055,Ludeke,Nyandeni,Eastern Cape,296
297070,Ludeke C,Mbizana,Eastern Cape,2622
290070,Ludiwane,Ngquza Hill,Eastern Cape,486
877047,Ludlow,Bushbuckridge,Mpumalanga,5766
298025,Lufafa,Ntabankulu,Eastern Cape,676
966142,Lufule,Thulamela,Limpopo,1617
298123,Lugadu,Ntabankulu,Eastern Cape,29
296142,Lugangeni A,Umzimvubu,Eastern Cape,87
296139,Lugelweni,Umzimvubu,Eastern Cape,1798
968030,Lugungulo,Makhado,Limpopo,262
965121,Luheni,Mutale,Limpopo,503
285062,Luhlawini,Sakhisizwe,Eastern Cape,126
274123,Lujiko,Ngqushwa,Eastern Cape,1418
292249,Lujizweni,Nyandeni,Eastern Cape,1180
598041,Lukalweni,Umzimkhulu,KwaZulu-Natal,504
281002,Lukhanji NU,Lukanji,Eastern Cape,6233
292077,Lukhanyisweni,Nyandeni,Eastern Cape,1280
270441,Lukolweni,Mbhashe,Eastern Cape,344
294475,Lulala,King Sabata Dalindyebo,Eastern Cape,458
294210,Lulwalweni,King Sabata Dalindyebo,Eastern Cape,707
290186,Lumayeni,Ngquza Hill,Eastern Cape,716
282293,Luncwini,Intsika Yethu,Eastern Cape,817
583045,Lundini,Jozini,KwaZulu-Natal,715
290177,Lunikela,Ngquza Hill,Eastern Cape,185
270541,Luphaphasi,Mbhashe,Eastern Cape,325
272029,Luphindweni,Great Kei,Eastern Cape,518
297374,Luphithini A,Mbizana,Eastern Cape,826
598028,Luphongolo,Umzimkhulu,KwaZulu-Natal,1130
295037,Luqaqeni,Matatiele,Eastern Cape,208
271449,Luqolweni,Mnquma,Eastern Cape,482
292054,Lurasini,Nyandeni,Eastern Cape,794
270501,Lurwayizo,Mbhashe,Eastern Cape,453
290266,Lusikisiki,Ngquza Hill,Eastern Cape,4028
282231,Lusizini,Intsika Yethu,Eastern Cape,831
598003,Lusutu,Umzimkhulu,KwaZulu-Natal,1281
291096,Lutatweni,Port St Johns,Eastern Cape,565
294361,Luthubeni,King Sabata Dalindyebo,Eastern Cape,1248
290223,Luthuthu,Ngquza Hill,Eastern Cape,803
296119,Lutshikini,Umzimvubu,Eastern Cape,298
283178,Lututu,Emalahleni,Eastern Cape,610
378018,Lutzburg,Kai !Garib,Northern Cape,1415
966035,Luvhimbi,Thulamela,Limpopo,2296
274078,Luvuyo,Ngqushwa,Eastern Cape,787
594056,Luwambeni,Ingwe,KwaZulu-Natal,4176
283088,Luxeni B,Emalahleni,Eastern Cape,553
273030,Luxomo,Amahlathi,Eastern Cape,251
291162,Luyengweni,Port St Johns,Eastern Cape,625
987001,Lwaleng,Greater Tubatse,Limpopo,256
292323,Lwandile,Nyandeni,Eastern Cape,1204
290002,Lwandlana A,Ngquza Hill,Eastern Cape,844
982086,Lyden,Mogalakwena,Limpopo,2513
167027,Lynedoch,Stellenbosch,Western Cape,108
588041,MaQedipuleti,Ntambanana,KwaZulu-Natal,713
987037,Maakgake,Greater Tubatse,Limpopo,436
968019,Maangani,Makhado,Limpopo,692
287002,Mabalana,Senqu,Eastern Cape,246
966058,Mabaligwe,Thulamela,Limpopo,2382
986099,Mabatho,Fetakgomo,Limpopo,416
599032,Mabedlane A,eThekwini,KwaZulu-Natal,380
599068,Mabedlane D,eThekwini,KwaZulu-Natal,1380
260157,Mabel's Rest,Buffalo City,Eastern Cape,837
276088,Mabeleni,Nkonkobe,Eastern Cape,110
664060,Mabeskraal,Moses Kotane,North West,9282
877124,Mabharule,Bushbuckridge,Mpumalanga,2200
294114,Mabheleni B,King Sabata Dalindyebo,Eastern Cape,516
585035,Mabhokisini,Hlabisa,KwaZulu-Natal,2086
589106,Mabhudle,uMlalazi,KwaZulu-Natal,4069
571062,Mabhulesini B,Okhahlamba,KwaZulu-Natal,892
582061,Mabibi,Umhlabuyalingana,KwaZulu-Natal,588
968043,Mabirimisa,Makhado,Limpopo,278
983044,Mabitsi A,Ephraim Mogale,Limpopo,1583
877059,Maboke,Bushbuckridge,Mpumalanga,12752
985089,Mabole,Makhuduthamaga,Limpopo,395
293097,Mabolompa,Mhlontlo,Eastern Cape,570
274033,Mabongo,Ngqushwa,Eastern Cape,525
799030,Mabopane,City of Tshwane,Gauteng,110972
987068,Mabotsha,Greater Tubatse,Limpopo,4198
665004,Mabule,Ratlou,North West,2796
291173,Mabulwini,Port St Johns,Eastern Cape,318
590032,Mabungu,Mthonjaneni,KwaZulu-Natal,983
538022,Mabuyeni,uMhlathuze,KwaZulu-Natal,4309
968021,Mabvuka Jazz,Makhado,Limpopo,2877
591017,Macambini,Mandeni,KwaZulu-Natal,32322
199037,Macassar,City of Cape Town,Western Cape,33225
542129,Macela,Nkandla,KwaZulu-Natal,599
296205,Machamsholo,Umzimvubu,Eastern Cape,332
295058,Machekong,Matatiele,Eastern Cape,16
295268,Machi,Matatiele,Eastern Cape,47
284177,Machibini A,Engcobo,Eastern Cape,307
598206,Machunwini,Umzimkhulu,KwaZulu-Natal,472
286181,Maclear,Elundini,Eastern Cape,8559
284265,Macubeni,Engcobo,Eastern Cape,205
297357,Madada,Mbizana,Eastern Cape,503
293217,Madadeni,Mhlontlo,Eastern Cape,1856
287075,Madakana,Senqu,Eastern Cape,1123
589133,Madala,uMlalazi,KwaZulu-Natal,2211
965102,Madashishi,Mutale,Limpopo,289
987074,Madetameng,Greater Tubatse,Limpopo,1307
293136,Madiba,Mhlontlo,Eastern Cape,218
297387,Madiba C,Mbizana,Eastern Cape,204
360010,Madibeng,Joe Morolong,Northern Cape,1531
665023,Madibogo Pan,Ratlou,North West,7730
970065,Madietane,Aganang,Limpopo,673
974049,Madiga B,Polokwane,Limpopo,567
461010,Madikgetla,Kopanong,Free State,3458
295139,Madimong,Matatiele,Eastern Cape,318
674058,Madinonyane,Kagisano/Molopo,North West,833
985059,Madisalane,Makhuduthamaga,Limpopo,241
672061,Madithamage,Greater Taung,North West,269
542051,Madiyane,Nkandla,KwaZulu-Natal,1567
569005,Madlala,Indaka,KwaZulu-Natal,1375
598178,Madlatu,Umzimkhulu,KwaZulu-Natal,55
292287,Madoloni,Nyandeni,Eastern Cape,273
294194,Madontsi,King Sabata Dalindyebo,Eastern Cape,805
560040,Madudubala,Vulamehlo,KwaZulu-Natal,1042
575026,Maduladula B,Nqutu,KwaZulu-Natal,269
599169,Madundube,eThekwini,KwaZulu-Natal,13731
968126,Maduwa,Makhado,Limpopo,478
270336,Madwaleni,Mbhashe,Eastern Cape,404
966045,Madzimu,Thulamela,Limpopo,5213
961054,Maekgwe,Greater Letaba,Limpopo,1076
987142,Maepa,Greater Tubatse,Limpopo,457
526008,Mafahlawane,Dannhauser,KwaZulu-Natal,1935
987045,Mafarafara,Greater Tubatse,Limpopo,752
877082,Mafemani,Bushbuckridge,Mpumalanga,20389
472052,Mafikeng,Maluti a Phofung,Free State,2069
983010,Mafisheng,Ephraim Mogale,Limpopo,919
575020,Mafitleng,Nqutu,KwaZulu-Natal,1031
295050,Mafube Mission,Matatiele,Eastern Cape,894
860041,Mafumulo,Albert Luthuli,Mpumalanga,1077
284188,Mafusini B,Engcobo,Eastern Cape,374
599192,Magabeni,eThekwini,KwaZulu-Natal,4928
575031,Magabeni C,Nqutu,KwaZulu-Natal,292
287086,Magadla B,Senqu,Eastern Cape,404
984052,Magakadimeng,Elias Motsoaledi,Limpopo,2703
287017,Magalagaleni,Senqu,Eastern Cape,2181
872027,Maganagobuswa,Dr JS Moroka,Mpumalanga,8586
571071,Maganganguzi,Okhahlamba,KwaZulu-Natal,2510
385003,Magareng NU,Magareng,Northern Cape,1616
291191,Magcakeni,Port St Johns,Eastern Cape,628
294390,Magcalekeni,King Sabata Dalindyebo,Eastern Cape,1382
295116,Magema,Matatiele,Eastern Cape,1510
960069,Mageva,Greater Giyani,Limpopo,7324
577012,Maghobe,Umvoti,KwaZulu-Natal,401
987073,Maglopi,Greater Tubatse,Limpopo,1542
361019,Magobe,Ga-Segonyana,Northern Cape,9111
962065,Magoboya,Greater Tzaneen,Limpopo,5583
667033,Magogoe,Mafikeng,North West,22402
360074,Magojaneng,Joe Morolong,Northern Cape,742
542105,Magologolo,Nkandla,KwaZulu-Natal,739
664024,Magong,Moses Kotane,North West,1935
293306,Magoqoza,Mhlontlo,Eastern Cape,94
986064,Magotwaneng,Fetakgomo,Limpopo,864
297203,Magqabasini,Mbizana,Eastern Cape,1077
284127,Magqaqaleni,Engcobo,Eastern Cape,132
284136,Magqoleni,Engcobo,Eastern Cape,644
583037,Magugu,Jozini,KwaZulu-Natal,3743
297064,Magusheni,Mbizana,Eastern Cape,167
286146,Magutyubeni,Elundini,Eastern Cape,241
575098,Maguzini,Nqutu,KwaZulu-Natal,705
360111,Magwagwe,Joe Morolong,Northern Cape,740
290196,Magwambu,Ngquza Hill,Eastern Cape,637
588040,Magwetshana,Ntambanana,KwaZulu-Natal,753
276022,Magxagxeni,Nkonkobe,Eastern Cape,277
295226,Magxeni B,Matatiele,Eastern Cape,140
963004,Mahale,Ba-Phalaborwa,Limpopo,1825
286014,Mahaneng,Elundini,Eastern Cape,564
295144,Mahareng,Matatiele,Eastern Cape,998
598141,Mahawini,Umzimkhulu,KwaZulu-Natal,524
590009,Mahele,Mthonjaneni,KwaZulu-Natal,660
286070,Mahemeny,Elundini,Eastern Cape,1047
576005,Mahlaba,Msinga,KwaZulu-Natal,1802
505007,Mahlabathini,Ezingoleni,KwaZulu-Natal,1665
987161,Mahlagari,Greater Tubatse,Limpopo,1507
587014,Mahlahuva,Mfolozi,KwaZulu-Natal,3903
985009,Mahlakole,Makhuduthamaga,Limpopo,1457
504050,Mahlangweni,UMuziwabantu,KwaZulu-Natal,1422
270373,Mahlathini,Mbhashe,Eastern Cape,83
282051,Mahlatini B,Intsika Yethu,Eastern Cape,266
282073,Mahlengele,Intsika Yethu,Eastern Cape,1261
578040,Mahloni,eDumbe,KwaZulu-Natal,778
282105,Mahlubini A,Intsika Yethu,Eastern Cape,522
982007,Mahlwareng,Mogalakwena,Limpopo,372
664089,Mahobieskraal,Moses Kotane,North West,773
968020,Maholoni,Makhado,Limpopo,276
874036,Mahukube,Mbombela,Mpumalanga,424
877140,Mahukule B,Bushbuckridge,Mpumalanga,2432
874008,Mahushu,Mbombela,Mpumalanga,16947
974014,Mahwibitswane,Polokwane,Limpopo,888
985046,Mailasegolo,Makhuduthamaga,Limpopo,2238
360066,Maipeng,Joe Morolong,Northern Cape,1061
293260,Majaba,Mhlontlo,Eastern Cape,594
274009,Majamanini,Ngqushwa,Eastern Cape,477
297123,Majavu,Mbizana,Eastern Cape,833
667042,Majemantsho,Mafikeng,North West,8494
293081,Majodini,Mhlontlo,Eastern Cape,577
576027,Majozi,Msinga,KwaZulu-Natal,251
594071,Majukujukwini,Ingwe,KwaZulu-Natal,676
294180,Majwarheni B,King Sabata Dalindyebo,Eastern Cape,553
274083,Makahlane,Ngqushwa,Eastern Cape,228
360054,Makalaneng,Joe Morolong,Northern Cape,5358
264002,Makana NU,Makana,Eastern Cape,8386
286052,Makanyaneng,Elundini,Eastern Cape,387
982124,Makapan Valley,Mogalakwena,Limpopo,358
968029,Makatu,Makhado,Limpopo,956
874072,Makawusi,Mbombela,Mpumalanga,2625
464005,Makeleketle,Masilonyana,Free State,12701
286097,Makeng,Elundini,Eastern Cape,623
297268,Makewini B,Mbizana,Eastern Cape,241
969106,Makgabeng,Blouberg,Limpopo,538
961038,Makgakabeng,Greater Letaba,Limpopo,2369
973033,Makgalong,Molemole,Limpopo,373
987070,Makgelane,Greater Tubatse,Limpopo,597
974022,Makgoba,Polokwane,Limpopo,325
667006,Makgokgwane,Mafikeng,North West,728
984005,Makgophong,Elias Motsoaledi,Limpopo,571
974101,Makgwaneng,Polokwane,Limpopo,721
286082,Makgwaseng,Elundini,Eastern Cape,818
270368,Makhakha,Mbhashe,Eastern Cape,207
598231,Makhaleni,Umzimkhulu,KwaZulu-Natal,837
542101,Makhanyezi,Nkandla,KwaZulu-Natal,190
582027,Makhaya,Umhlabuyalingana,KwaZulu-Natal,2069
286077,Makhoaseng,Elundini,Eastern Cape,998
589005,Makholokholo,uMlalazi,KwaZulu-Natal,2257
271152,Makhomazini,Mnquma,Eastern Cape,157
581119,Makhosini,Ulundi,KwaZulu-Natal,2584
985002,Makhuduthamaga NU,Makhuduthamaga,Limpopo,1834
284129,Makhumeni,Engcobo,Eastern Cape,426
294298,Makhumsheni,King Sabata Dalindyebo,Eastern Cape,477
983028,Makhutso,Ephraim Mogale,Limpopo,277
282088,Makhuzeni,Intsika Yethu,Eastern Cape,372
297368,Makhwantini,Mbizana,Eastern Cape,1163
571048,Makhwelela A,Okhahlamba,KwaZulu-Natal,840
270028,Makinana,Mbhashe,Eastern Cape,75
976031,Makoeng,Lepele-Nkumpi,Limpopo,3424
675011,Makokskraal,Ventersdorp,North West,166
296114,Makolonini,Umzimvubu,Eastern Cape,1074
966034,Makonde,Thulamela,Limpopo,6077
974054,Makotopong,Polokwane,Limpopo,8163
667071,Makouspan,Mafikeng,North West,1515
986081,Makua,Fetakgomo,Limpopo,643
974122,Makubung,Polokwane,Limpopo,218
966167,Makumbane,Thulamela,Limpopo,2219
968056,Makungwi,Makhado,Limpopo,804
968009,Makushu,Makhado,Limpopo,1508
985022,Makwage,Makhuduthamaga,Limpopo,355
678009,Makwassie,Maquassi Hills,North West,13351
961007,Makwidibung,Greater Letaba,Limpopo,1233
984071,Malaeneng,Elias Motsoaledi,Limpopo,2039
985151,Malaka,Makhuduthamaga,Limpopo,1618
967005,Malale,Musina,Limpopo,1963
877113,Malamule,Bushbuckridge,Mpumalanga,813
290252,Malangeni A,Ngquza Hill,Eastern Cape,2559
798001,Malatjie,City of Johannesburg,Gauteng,2321
465001,Malebogo,Tokologo,Free State,8445
874026,Malekutu,Mbombela,Mpumalanga,7538
592031,Malende,KwaDukuza,KwaZulu-Natal,806
293204,Malepelepe,Mhlontlo,Eastern Cape,268
170006,Malgas,Swellendam,Western Cape,44
290289,Malizole,Ngquza Hill,Eastern Cape,2818
986033,Malogeng,Fetakgomo,Limpopo,1215
982069,Malokong,Mogalakwena,Limpopo,2735
986020,Malomanye,Fetakgomo,Limpopo,1018
297280,Malongwana,Mbizana,Eastern Cape,2311
985016,Malope,Makhuduthamaga,Limpopo,914
571007,Malottas Kraal,Okhahlamba,KwaZulu-Natal,943
295122,Malubalube,Matatiele,Eastern Cape,1476
292228,Malungeni,Nyandeni,Eastern Cape,610
472002,Maluti A Phofung NU,Maluti a Phofung,Free State,6360
961012,Mamaila,Greater Letaba,Limpopo,9632
976041,Mamaolo,Lepele-Nkumpi,Limpopo,6546
976077,Mamatonya,Lepele-Nkumpi,Limpopo,436
292094,Mambethu,Nyandeni,Eastern Cape,1381
581039,Mame,Ulundi,KwaZulu-Natal,1162
761010,Mamello,Midvaal,Gauteng,1175
662014,Mamerotse,Rustenburg,North West,1318
271319,Mamfenesi,Mnquma,Eastern Cape,129
662046,Mamitloana,Rustenburg,North West,4320
987007,Mamogolo,Greater Tubatse,Limpopo,229
292316,Mamolweni,Nyandeni,Eastern Cape,888
985134,Mampane,Makhuduthamaga,Limpopo,670
983039,Mamphokgo,Ephraim Mogale,Limpopo,5489
294414,Mampingeni B,King Sabata Dalindyebo,Eastern Cape,398
270213,Mampondweni,Mbhashe,Eastern Cape,82
968024,Mamuhoyi,Makhado,Limpopo,1565
860016,Manaar,Albert Luthuli,Mpumalanga,965
664046,Manamakhotheng,Moses Kotane,North West,10842
664061,Manamela,Moses Kotane,North West,777
270296,Manangeni,Mbhashe,Eastern Cape,128
987121,Manawaneng,Greater Tubatse,Limpopo,536
293038,Mancuseni,Mhlontlo,Eastern Cape,426
966104,Mandala,Thulamela,Limpopo,3078
272028,Mandela Park,Great Kei,Eastern Cape,671
591014,Mandeni NU,Mandeni,KwaZulu-Natal,3138
296102,Mandileni A,Umzimvubu,Eastern Cape,972
296101,Mandileni C,Umzimvubu,Eastern Cape,168
298137,Mandiliva,Ntabankulu,Eastern Cape,947
599130,Mandlakazi B,eThekwini,KwaZulu-Natal,399
284425,Mandlaneni A,Engcobo,Eastern Cape,453
588037,Mandlanzini,Ntambanana,KwaZulu-Natal,1402
962045,Mandlhakazi,Greater Tzaneen,Limpopo,7555
294143,Mandlovini B,King Sabata Dalindyebo,Eastern Cape,411
576092,Mandulane,Msinga,KwaZulu-Natal,700
581059,Manekwane,Ulundi,KwaZulu-Natal,300
294330,Manfengwini,King Sabata Dalindyebo,Eastern Cape,61
270513,Manganyela,Mbhashe,Eastern Cape,1480
290126,Mangatini,Ngquza Hill,Eastern Cape,207
965094,Mangaya,Mutale,Limpopo,1252
294355,Mangeni,King Sabata Dalindyebo,Eastern Cape,325
271245,Mangobomvu B,Mnquma,Eastern Cape,480
295255,Mangoloaneni,Matatiele,Eastern Cape,82
293294,Mangolweni,Mhlontlo,Eastern Cape,312
966147,Mangondi A,Thulamela,Limpopo,2373
271142,Mangondini,Mnquma,Eastern Cape,930
270086,Mangqamra,Mbhashe,Eastern Cape,209
290067,Mangquzu,Ngquza Hill,Eastern Cape,1482
985126,Mangwanyana,Makhuduthamaga,Limpopo,408
965114,Mangwele,Mutale,Limpopo,224
271358,Mangweni B,Mnquma,Eastern Cape,211
293144,Mangxamfu,Mhlontlo,Eastern Cape,659
580179,Manhlanhla,Nongoma,KwaZulu-Natal,0
293236,Manka,Mhlontlo,Eastern Cape,424
589116,Mankentshaneni,uMlalazi,KwaZulu-Natal,665
292331,Mankozi,Nyandeni,Eastern Cape,454
587025,Mankwathini,Mfolozi,KwaZulu-Natal,812
968044,Manngo,Makhado,Limpopo,708
672026,Manokwane,Greater Taung,North West,3722
986025,Manotwang,Fetakgomo,Limpopo,1356
290247,Manqilo A,Ngquza Hill,Eastern Cape,385
598188,Manqorholweni,Umzimkhulu,KwaZulu-Natal,608
580083,Manqushana,Nongoma,KwaZulu-Natal,666
270522,Mantashe,Mbhashe,Eastern Cape,77
672029,Manthe,Greater Taung,North West,4090
284197,Mantlaneni,Engcobo,Eastern Cape,250
667066,Mantsa,Mafikeng,North West,999
961093,Mantsha,Greater Letaba,Limpopo,2498
664039,Mantsho,Moses Kotane,North West,648
472034,Mantsubise,Maluti a Phofung,Free State,2685
270465,Mantusini,Mbhashe,Eastern Cape,321
575133,Manxili,Nqutu,KwaZulu-Natal,1503
877098,Manyakatana,Bushbuckridge,Mpumalanga,4532
285053,Manyandube,Sakhisizwe,Eastern Cape,339
598179,Manyanya,Umzimkhulu,KwaZulu-Natal,349
985098,Manyeleti,Makhuduthamaga,Limpopo,2260
968022,Manyii,Makhado,Limpopo,1594
583006,Manyiseni,Jozini,KwaZulu-Natal,2263
271217,Manyontolweni,Mnquma,Eastern Cape,162
966156,Manyuwa,Thulamela,Limpopo,135
271455,Manzana,Mnquma,Eastern Cape,445
966043,Manzemba,Thulamela,Limpopo,608
292275,Manzimahle,Nyandeni,Eastern Cape,267
542027,Manzimnyama,Nkandla,KwaZulu-Natal,862
475006,Maokeng,Moqhaka,Free State,73057
877013,Maotole,Bushbuckridge,Mpumalanga,3834
877017,Mapaleng A,Bushbuckridge,Mpumalanga,2206
292219,Mapapeli,Nyandeni,Eastern Cape,848
965081,Mapate,Mutale,Limpopo,381
295109,Mapfontein,Matatiele,Eastern Cape,439
290182,Mapheleni,Ngquza Hill,Eastern Cape,429
360042,Maphiniki,Joe Morolong,Northern Cape,657
987046,Maphoko,Greater Tubatse,Limpopo,616
542074,Maphophoma,Nkandla,KwaZulu-Natal,265
860033,Maphundlwane,Albert Luthuli,Mpumalanga,1318
966221,Mapimele,Thulamela,Limpopo,467
598212,Maplazini,Umzimkhulu,KwaZulu-Natal,1303
986048,Mapodi,Fetakgomo,Limpopo,391
287041,Mapoliseng,Senqu,Eastern Cape,324
292217,Mapulazini,Nyandeni,Eastern Cape,202
294383,Mapuzi,King Sabata Dalindyebo,Eastern Cape,537
294136,Maqadini,King Sabata Dalindyebo,Eastern Cape,419
270218,Maqanyeni,Mbhashe,Eastern Cape,103
271238,Maqele,Mnquma,Eastern Cape,525
294144,Maqhinebeni,King Sabata Dalindyebo,Eastern Cape,876
580117,Maqhomfini,Nongoma,KwaZulu-Natal,397
270166,Maqhunqu,Mbhashe,Eastern Cape,179
283146,Maqohqweni,Emalahleni,Eastern Cape,341
294245,Maqomeni A,King Sabata Dalindyebo,Eastern Cape,1149
567001,Maqomgoo,Mkhambathini,KwaZulu-Natal,1307
678003,Maquassi Hills,Maquassi Hills,North West,14590
282001,Maqwateni,Intsika Yethu,Eastern Cape,126
271462,Maqwathini,Mnquma,Eastern Cape,585
970074,Maraba,Aganang,Limpopo,1626
499016,Maraisdal,Mangaung,Free State,140
287097,Marakaneng,Senqu,Eastern Cape,1387
287035,Maralaneng,Senqu,Eastern Cape,376
598080,Marambeni,Umzimkhulu,KwaZulu-Natal,258
968008,Maranikhwe,Makhado,Limpopo,389
664036,Marapalalo,Moses Kotane,North West,492
986084,Marathameng,Fetakgomo,Limpopo,132
966031,Maraxwe,Thulamela,Limpopo,943
360018,March,Joe Morolong,Northern Cape,321
985164,Mare,Makhuduthamaga,Limpopo,834
284108,Mareleni,Engcobo,Eastern Cape,166
664044,Maretlwana,Moses Kotane,North West,823
506051,Margate,Hibiscus Coast,KwaZulu-Natal,26785
598051,Marhewini,Umzimkhulu,KwaZulu-Natal,580
296105,Marhwaqa,Umzimvubu,Eastern Cape,715
295159,Mariazell Mission,Matatiele,Eastern Cape,590
662063,Marikana,Rustenburg,North West,19522
962027,Mariron,Greater Tzaneen,Limpopo,5119
962058,Mariveni,Greater Tzaneen,Limpopo,6055
974013,Marobala,Polokwane,Limpopo,4201
286171,Marombe,Elundini,Eastern Cape,330
986021,Maropeng,Fetakgomo,Limpopo,605
986077,Maroteng,Fetakgomo,Limpopo,1481
469005,Marquard,Setsoto,Free State,1033
292041,Marubeni,Nyandeni,Eastern Cape,2399
964002,Maruleng NU West,Maruleng,Limpopo,5330
965049,Marulwe,Mutale,Limpopo,131
598090,Marwaqa,Umzimkhulu,KwaZulu-Natal,539
561014,Maryville,Umdoni,KwaZulu-Natal,355
877096,Masakeng,Bushbuckridge,Mpumalanga,1051
968122,Masakona,Makhado,Limpopo,7288
271134,Masaleleni B,Mnquma,Eastern Cape,330
665010,Masamane,Ratlou,North West,2041
292142,Masameni B,Nyandeni,Eastern Cape,366
983049,Masanteng,Ephraim Mogale,Limpopo,73
669007,Masebudule,Ramotshere Moiloa,North West,1232
986105,Masehleng,Fetakgomo,Limpopo,293
664067,Masekolane,Moses Kotane,North West,54
976017,Maseleseleng,Lepele-Nkumpi,Limpopo,543
985015,Masemola,Makhuduthamaga,Limpopo,17
968116,Masethe,Makhado,Limpopo,516
986073,Mashabela A,Fetakgomo,Limpopo,622
470013,Mashaeng,Dihlabeng,Free State,12310
286006,Mashata,Elundini,Eastern Cape,327
594049,Mashayilanga,Ingwe,KwaZulu-Natal,3949
799005,Mashemong,City of Tshwane,Gauteng,14118
985067,Mashilo,Makhuduthamaga,Limpopo,185
873012,Mashishing,Thaba Chweu,Mpumalanga,40714
560011,Mashiwase,Vulamehlo,KwaZulu-Natal,533
986053,Mashung,Fetakgomo,Limpopo,5834
588007,Mashwila,Ntambanana,KwaZulu-Natal,272
876052,Masibekela,Nkomazi,Mpumalanga,10725
464002,Masilo,Masilonyana,Free State,21963
273079,Masincedane,Amahlathi,Eastern Cape,278
966041,Masiwane,Thulamela,Limpopo,1257
974006,Masobohleng,Polokwane,Limpopo,1525
542106,Masolosolo,Nkandla,KwaZulu-Natal,435
575091,Masotsheni,Nqutu,KwaZulu-Natal,3888
965060,Masunda,Mutale,Limpopo,299
667011,Masutlhe,Mafikeng,North West,3085
360021,Maswehatshe,Joe Morolong,Northern Cape,265
599038,Matabetule,eThekwini,KwaZulu-Natal,13247
384014,Mataleng,Dikgatlong,Northern Cape,11847
295245,Matandela,Matatiele,Eastern Cape,142
575036,Matapa,Nqutu,KwaZulu-Natal,364
965040,Matatani,Mutale,Limpopo,189
295171,Matatiele,Matatiele,Eastern Cape,12466
976007,Mataung,Lepele-Nkumpi,Limpopo,1840
969052,Matekereng,Blouberg,Limpopo,930
284214,Mateni,Engcobo,Eastern Cape,277
290215,Mathaba,Ngquza Hill,Eastern Cape,148
360102,Mathanthanyaneng,Joe Morolong,Northern Cape,149
297199,Mathe A,Mbizana,Eastern Cape,32
583020,Mathenjwa,Jozini,KwaZulu-Natal,1382
589107,Mathibelana,uMlalazi,KwaZulu-Natal,1433
576069,Mathima,Msinga,KwaZulu-Natal,1658
964012,Mathlomelong,Maruleng,Limpopo,1447
271382,Mathole B,Mnquma,Eastern Cape,177
662067,Mathopestad A,Rustenburg,North West,1014
983026,Mathukuthela,Ephraim Mogale,Limpopo,891
591001,Mathunzi,Mandeni,KwaZulu-Natal,78
297092,Mathwebu,Mbizana,Eastern Cape,2220
295017,Matiase,Matatiele,Eastern Cape,175
668010,Matila,Ditsobotla,North West,1368
295067,Matima,Matatiele,Eastern Cape,1541
872015,Matimpule,Dr JS Moroka,Mpumalanga,4432
295016,Matiyase,Matatiele,Eastern Cape,266
181003,Matjiesfontein,Laingsburg,Western Cape,422
970043,Matlala,Aganang,Limpopo,2031
664001,Matlametlong,Moses Kotane,North West,1062
674031,Matlhabatlhaba,Kagisano/Molopo,North West,213
665013,Matloding,Ratlou,North West,3176
676009,Matlwang A,Tlokwe City Council,North West,782
974133,Matobole,Polokwane,Limpopo,2566
672033,Matolong,Greater Taung,North West,1235
270037,Matolweni B,Mbhashe,Eastern Cape,372
664088,Matooster,Moses Kotane,North West,145
968041,Matsa B,Makhado,Limpopo,758
877099,Matsavana,Bushbuckridge,Mpumalanga,5157
598072,Matsela,Umzimkhulu,KwaZulu-Natal,469
291094,Matshadala,Port St Johns,Eastern Cape,334
360051,Matshaneng,Joe Morolong,Northern Cape,478
877097,Matshaye,Bushbuckridge,Mpumalanga,1640
976048,Matshelane,Lepele-Nkumpi,Limpopo,1821
576021,Matshematshe,Msinga,KwaZulu-Natal,3666
542050,Matshenezimpisi,Nkandla,KwaZulu-Natal,1169
542011,Matshensikazi,Nkandla,KwaZulu-Natal,610
986076,Matshi,Fetakgomo,Limpopo,937
270041,Matshilibeni,Mbhashe,Eastern Cape,254
598097,Matshitshi,Umzimkhulu,KwaZulu-Natal,0
294029,Matshongwe,King Sabata Dalindyebo,Eastern Cape,594
986080,Matsi,Fetakgomo,Limpopo,1115
986069,Matsimela,Fetakgomo,Limpopo,319
472061,Matsopaneng,Maluti a Phofung,Free State,905
270190,Matunzini,Mbhashe,Eastern Cape,406
297099,Matweni,Mbizana,Eastern Cape,64
296061,Matyamhlophe,Umzimvubu,Eastern Cape,161
293323,Matyeba,Mhlontlo,Eastern Cape,1441
